primeOShuffle,responseSentence,pTSentence,primeType,correctPChoices,audio,btwncondition,slide_type,primeTShuffle,pTChoice,pOwrongAnswer,response,pTSymbols,responseSymbols,goodPOChoice,primeStrength,Answer.time_in_minutes,slide_number,correctPTChoice,pTwrongAnswer,responseChoice,correctPOChoice,pOChoice,workerid,trial_type,Answer.condition,block_rt,image,pOSymbols,response_rt,goodPTChoice,pOSentence
"[1, 0]",There are four clubs.,2 + 9 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[6, 0, 0]",,"[11, 2, 9]","[1, 8, 7]",0,3,10.105433333333334,,False,"[4, 0, 0]",1,True,0,0,filler,undefined,5687,,"[6, 5, 1]",1867,0,5 + 1 = ?
"[1, 0]",There is a note.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 9, 3]","[8, 7, 1]",0,2,10.105433333333334,,True,"[0, 0, 0]",0,True,0,0,response,undefined,5553,,"[3, 7, 9]",1778,0,"There is a spade, but there is nothing besides a spade."
"[0, 1]",There is a diamond.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 4, 0]","[0, 8, 3]",1,0,10.105433333333334,,True,"[0, 0, 0]",1,True,1,0,filler,undefined,4935,,"[0, 1, 2]",1667,1,There is a diamond.
"[0, 1]",There is a triangle.,"There is a star, but there is nothing besides a star.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 0, 4]","[9, 2, 3]",1,2,10.105433333333334,,True,"[0, 0, 0]",1,True,1,0,filler,undefined,4288,,"[9, 5, 7]",1446,1,"There is a triangle, but there is nothing besides a triangle."
"[1, 0]",There is a star.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 8, 4]","[6, 0, 8]",0,0,10.105433333333334,,True,"[0, 0, 0]",1,True,0,0,filler,undefined,4062,,"[6, 8, 2]",1252,0,There is a star.
"[1, 0]",There are four hearts.,"There are four ticks, but there are no more than four ticks.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 4, 3]","[4, 8, 7]",0,2,10.105433333333334,,True,"[0, 0, 0]",1,True,0,0,filler,undefined,4537,,"[2, 3, 1]",1270,1,"There are four ticks, but there are no more than four ticks."
"[0, 1]",There are four clubs.,There are four ticks.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 1, 7]","[1, 4, 2]",1,1,10.105433333333334,,True,"[0, 0, 0]",1,True,1,0,filler,undefined,3547,,"[9, 5, 0]",1330,1,There are four triangles.
"[1, 0]",There are four triangles.,"There are four diamonds, but there are no more than four diamonds.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 1]","[9, 3, 0]",0,2,10.105433333333334,,True,"[0, 0, 0]",1,True,0,0,filler,undefined,4184,,"[7, 0, 4]",1323,1,"There are four circles, but there are no more than four circles."
"[0, 1]",There is a heart.,There is a tick.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 9, 8]","[4, 7, 8]",1,1,10.105433333333334,,True,"[0, 0, 0]",0,True,1,0,response,undefined,3943,,"[0, 3, 9]",1588,0,There is a diamond.
"[0, 1]",There are four ticks.,There are four notes.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 3, 9]","[2, 8, 7]",1,0,10.105433333333334,,True,"[0, 0, 0]",0,True,1,0,response,undefined,4177,,"[2, 6, 9]",1337,1,There are four ticks.
"[0, 1]",There is a circle.,1 + 5 = ?,2,False,,exh-clausal,,"[0, 1]",1,"[9, 0, 0]",,"[6, 1, 5]","[7, 1, 8]",1,3,10.105433333333334,,True,"[9, 0, 0]",1,False,0,0,filler,undefined,5260,,"[10, 8, 2]",1680,1,8 + 2 = ?
,,,,,,,bot_check,,,,"[0, 'Margaret']",,,,,10.2756,1,,,,,,1,,undefined,,Margaret,,,,
"[1, 0]",Some of the symbols are diamonds.,Some of the symbols are stars.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 7, 1]","[0, 6, 8]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,9461,,"[9, 2, 0]",2823,1,Some of the symbols are triangles.
"[0, 1]",Some of the symbols are circles.,"Some of the symbols are triangles, but not all of them are triangles.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 8, 3]","[7, 3, 0]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,8916,,"[4, 5, 8]",1867,0,"Some of the symbols are hearts, but not all of them are hearts."
"[1, 0]",Some of the symbols are notes.,"Some of the symbols are squares, but not all of them are squares.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[5, 1, 8]","[8, 4, 3]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,7450,,"[0, 1, 3]",2124,0,"Some of the symbols are diamonds, but not all of them are diamonds."
"[0, 1]",There is a diamond.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 2, 6]","[0, 1, 8]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,7248,,"[7, 3, 6]",2393,1,There is a circle.
"[1, 0]",There is a circle.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 4, 5]","[7, 3, 8]",0,1,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,6496,,"[5, 3, 4]",1676,0,There is a square.
"[0, 1]",Some of the symbols are hearts.,Some of the symbols are clubs.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 6, 5]","[4, 7, 9]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,10512,,"[2, 0, 5]",2059,0,Some of the symbols are ticks.
"[1, 0]",There are four spades.,There are four clubs.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 0, 3]","[3, 0, 6]",0,0,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,8881,,"[1, 3, 4]",3562,1,There are four clubs.
"[1, 0]",There are four spades.,There are four triangles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 6, 5]","[3, 6, 0]",0,1,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,5107,,"[2, 7, 9]",1631,1,There are four ticks.
"[0, 1]",Some of the symbols are circles.,Some of the symbols are circles.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 1, 9]","[7, 3, 4]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,7916,,"[1, 9, 0]",1545,1,Some of the symbols are clubs.
"[0, 1]",There are four stars.,There are four circles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 1, 0]","[6, 2, 7]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,6929,,"[4, 2, 0]",2369,1,There are four hearts.
"[1, 0]",There are four squares.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 8, 9]","[5, 3, 7]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5199,,"[8, 2, 3]",1461,0,There are four notes.
"[0, 1]",Some of the symbols are stars.,Some of the symbols are clubs.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 4, 7]","[6, 7, 3]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,4687,,"[7, 0, 6]",1448,0,Some of the symbols are circles.
"[1, 0]",There is a tick.,"There is a circle, but there is nothing besides a circle.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 1, 0]","[2, 4, 8]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,6842,,"[8, 4, 7]",1805,1,"There is a note, but there is nothing besides a note."
"[1, 0]",There is a heart.,There is a circle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 2, 8]","[4, 8, 2]",0,1,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5942,,"[4, 6, 5]",2168,1,There is a heart.
"[0, 1]",There are four notes.,"There are four triangles, but there are no more than four triangles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 0, 3]","[8, 0, 7]",1,2,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,6902,,"[3, 8, 6]",1796,0,"There are four spades, but there are no more than four spades."
"[1, 0]",Some of the symbols are circles.,Some of the symbols are triangles.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 2, 5]","[7, 2, 8]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,7564,,"[4, 5, 3]",3737,0,Some of the symbols are hearts.
"[1, 0]",Some of the symbols are ticks.,"Some of the symbols are circles, but not all of them are circles.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 0, 2]","[2, 5, 3]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,9089,,"[8, 0, 6]",1539,0,"Some of the symbols are notes, but not all of them are notes."
"[1, 0]",There are four notes.,There are four squares.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[5, 4, 6]","[8, 1, 5]",0,0,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,4190,,"[1, 3, 5]",1355,0,There are four clubs.
"[1, 0]",There is a square.,There is a tick.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 4, 1]","[5, 6, 9]",0,1,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,4973,,"[6, 5, 7]",1573,0,There is a star.
"[0, 1]",Some of the symbols are triangles.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 4, 3]","[9, 2, 1]",1,0,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5169,,"[4, 0, 8]",1570,0,Some of the symbols are hearts.
"[1, 0]",There is a square.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 2, 1]","[5, 1, 8]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5792,,"[9, 1, 5]",1469,0,There is a triangle.
"[1, 0]",Some of the symbols are circles.,5 + 2 = ?,0,False,,exh-clausal,,"[1, 0]",0,"[5, 0, 0]",,"[7, 5, 2]","[7, 1, 5]",0,3,10.2756,,True,"[8, 0, 0]",1,False,1,1,filler,undefined,9327,,"[11, 3, 8]",1808,0,3 + 8 = ?
"[1, 0]",Some of the symbols are circles.,Some of the symbols are triangles.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 2, 4]","[7, 0, 8]",0,0,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,6175,,"[7, 0, 1]",1629,0,Some of the symbols are circles.
"[1, 0]",Some of the symbols are stars.,4 + 9 = ?,0,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[13, 4, 9]","[6, 0, 9]",0,3,10.2756,,False,"[8, 0, 0]",0,False,1,1,response,undefined,7790,,"[11, 8, 3]",1356,1,8 + 3 = ?
"[1, 0]",There is a triangle.,0 + 1 = ?,2,True,,exh-clausal,,"[0, 1]",1,"[2, 0, 0]",,"[1, 0, 1]","[9, 6, 3]",0,3,10.2756,,True,"[2, 0, 0]",1,True,0,1,filler,undefined,5040,,"[7, 0, 7]",1647,1,0 + 7 = ?
"[0, 1]",There is a circle.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 3, 6]","[7, 4, 8]",1,2,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5969,,"[8, 5, 4]",1515,1,"There is a note, but there is nothing besides a note."
"[0, 1]",There are four triangles.,9 + 4 = ?,1,False,,exh-clausal,,"[0, 1]",1,"[9, 0, 0]",,"[13, 9, 4]","[9, 3, 2]",1,3,10.2756,,True,"[1, 0, 0]",0,False,0,1,response,undefined,5703,,"[8, 1, 7]",1655,1,1 + 7 = ?
"[0, 1]",Some of the symbols are hearts.,4 + 6 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[7, 0, 0]",,"[10, 4, 6]","[4, 9, 2]",1,3,10.2756,,False,"[4, 0, 0]",0,False,0,1,response,undefined,6393,,"[14, 6, 8]",1583,0,6 + 8 = ?
"[0, 1]",There are four diamonds.,There are four diamonds.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 6]","[0, 1, 8]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,5649,,"[9, 1, 3]",1793,1,There are four triangles.
"[0, 1]",There is a star.,6 + 8 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[14, 6, 8]","[6, 1, 9]",1,3,10.2756,,True,"[2, 0, 0]",1,True,1,1,filler,undefined,6336,,"[5, 1, 4]",2192,0,1 + 4 = ?
"[0, 1]",There are four notes.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 3, 0]","[8, 2, 1]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,4240,,"[3, 2, 7]",1300,0,There are four spades.
"[0, 1]",There is a square.,There is a circle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 5, 2]","[5, 6, 8]",1,1,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,5067,,"[3, 5, 4]",1705,1,There is a spade.
"[1, 0]",There are four ticks.,6 + 7 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[13, 6, 7]","[2, 9, 8]",0,3,10.2756,,False,"[0, 0, 0]",1,False,1,1,filler,undefined,11693,,"[10, 6, 4]",1801,1,6 + 4 = ?
"[0, 1]",Some of the symbols are stars.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 4, 5]","[6, 0, 8]",1,0,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,7622,,"[6, 8, 9]",2300,1,Some of the symbols are stars.
"[1, 0]",There is a circle.,There is a note.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 5, 7]","[7, 0, 9]",0,1,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,4866,,"[5, 4, 7]",1299,1,There is a square.
"[0, 1]",There is a tick.,5 + 9 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[14, 5, 9]","[2, 8, 9]",1,3,10.2756,,False,"[3, 0, 0]",0,False,0,1,response,undefined,4559,,"[2, 0, 2]",1468,0,0 + 2 = ?
"[0, 1]",There is a club.,There is a square.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 0, 8]","[1, 6, 9]",1,0,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5714,,"[6, 0, 4]",1568,1,There is a star.
"[1, 0]",There is a star.,2 + 0 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[3, 0, 0]",,"[2, 2, 0]","[6, 9, 7]",0,3,10.2756,,False,"[4, 0, 0]",0,True,0,1,response,undefined,4194,,"[9, 9, 0]",1372,0,9 + 0 = ?
"[1, 0]",There is a club.,"There is a club, but there is nothing besides a club.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 4, 0]","[1, 2, 9]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,4603,,"[2, 4, 7]",1459,0,"There is a tick, but there is nothing besides a tick."
"[1, 0]",Some of the symbols are clubs.,"Some of the symbols are spades, but not all of them are spades.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[3, 0, 4]","[1, 0, 8]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,8204,,"[3, 4, 0]",1984,0,"Some of the symbols are spades, but not all of them are spades."
"[1, 0]",There is a tick.,There is a club.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 6, 7]","[2, 4, 7]",0,0,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,5567,,"[4, 1, 3]",1263,1,There is a heart.
"[1, 0]",There is a note.,1 + 0 = ?,2,True,,exh-clausal,,"[0, 1]",1,"[6, 0, 0]",,"[1, 1, 0]","[8, 2, 9]",0,3,10.2756,,True,"[4, 0, 0]",0,True,0,1,response,undefined,4352,,"[7, 7, 0]",1695,1,7 + 0 = ?
"[0, 1]",There are four squares.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 0, 2]","[5, 7, 6]",1,1,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,5603,,"[6, 2, 9]",1585,0,There are four stars.
"[0, 1]",There are four circles.,1 + 1 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[3, 0, 0]",,"[2, 1, 1]","[7, 0, 2]",1,3,10.2756,,False,"[8, 0, 0]",0,False,0,1,response,undefined,4192,,"[8, 3, 5]",1490,0,3 + 5 = ?
"[0, 1]",There are four ticks.,8 + 6 = ?,1,True,,exh-clausal,,"[1, 0]",0,"[1, 0, 0]",,"[14, 8, 6]","[2, 3, 6]",1,3,10.2756,,True,"[7, 0, 0]",1,True,1,1,filler,undefined,4813,,"[8, 4, 4]",1949,0,4 + 4 = ?
"[0, 1]",There is a spade.,"There is a circle, but there is nothing besides a circle.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 9, 3]","[3, 9, 6]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,6032,,"[3, 1, 2]",1888,1,"There is a spade, but there is nothing besides a spade."
"[1, 0]",There is a diamond.,There is a tick.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 1, 5]","[0, 8, 6]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,4783,,"[8, 9, 3]",1930,1,There is a note.
"[0, 1]",There is a club.,"There is a diamond, but there is nothing besides a diamond.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 7]","[1, 8, 4]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,6516,,"[8, 3, 9]",2098,0,"There is a note, but there is nothing besides a note."
"[0, 1]",Some of the symbols are circles.,Some of the symbols are clubs.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 0, 4]","[7, 9, 2]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5870,,"[4, 1, 7]",1808,0,Some of the symbols are hearts.
"[1, 0]",There are four stars.,"There are four diamonds, but there are no more than four diamonds.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 3, 9]","[6, 2, 9]",0,2,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,4560,,"[5, 0, 9]",1336,0,"There are four squares, but there are no more than four squares."
"[0, 1]",There is a square.,"There is a square, but there is nothing besides a square.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[5, 0, 6]","[5, 4, 2]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,5085,,"[9, 5, 7]",1839,0,"There is a triangle, but there is nothing besides a triangle."
"[0, 1]",There are four squares.,There are four hearts.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 9, 5]","[5, 4, 8]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5410,,"[2, 9, 7]",2655,0,There are four ticks.
"[1, 0]",Some of the symbols are circles.,Some of the symbols are stars.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 5, 7]","[7, 9, 6]",0,0,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,4541,,"[3, 7, 9]",1166,0,Some of the symbols are spades.
"[0, 1]",Some of the symbols are ticks.,Some of the symbols are ticks.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 5, 0]","[2, 5, 8]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,7009,,"[1, 4, 0]",1762,1,Some of the symbols are clubs.
"[0, 1]",There are four hearts.,"There are four ticks, but there are no more than four ticks.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 3, 4]","[4, 3, 2]",1,2,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5153,,"[9, 7, 1]",1582,0,"There are four triangles, but there are no more than four triangles."
"[0, 1]",There is a club.,There is a diamond.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 2, 6]","[1, 9, 4]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,7020,,"[4, 3, 6]",2491,1,There is a heart.
"[1, 0]",There are four notes.,"There are four squares, but there are no more than four squares.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 8, 1]","[8, 1, 9]",0,2,10.2756,,True,"[0, 0, 0]",0,True,0,1,response,undefined,4916,,"[4, 6, 0]",1502,1,"There are four hearts, but there are no more than four hearts."
"[0, 1]",There are four notes.,There are four diamonds.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 3, 1]","[8, 4, 3]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,5296,,"[5, 3, 1]",1613,1,There are four squares.
"[1, 0]",There is a spade.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 9, 1]","[3, 0, 4]",0,0,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,7522,,"[7, 6, 8]",4338,0,There is a circle.
"[0, 1]",There is a star.,There is a circle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 8, 3]","[6, 1, 3]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,4715,,"[7, 4, 9]",1712,1,There is a circle.
"[1, 0]",There are four diamonds.,There are four circles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 5, 0]","[0, 9, 4]",0,1,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,4165,,"[9, 1, 4]",1363,1,There are four triangles.
"[1, 0]",Some of the symbols are circles.,1 + 6 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[8, 0, 0]",,"[7, 1, 6]","[7, 1, 0]",0,3,10.2756,,False,"[8, 0, 0]",0,True,0,1,response,undefined,4782,,"[10, 2, 8]",1379,0,2 + 8 = ?
"[0, 1]",Some of the symbols are triangles.,"Some of the symbols are clubs, but not all of them are clubs.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 9, 5]","[9, 1, 5]",1,2,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,5900,,"[0, 9, 5]",1309,1,"Some of the symbols are diamonds, but not all of them are diamonds."
"[0, 1]",There are four circles.,There are four squares.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 1, 8]","[7, 4, 5]",1,0,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,4687,,"[3, 1, 9]",1217,1,There are four spades.
"[0, 1]",Some of the symbols are diamonds.,"Some of the symbols are spades, but not all of them are spades.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 4, 6]","[0, 8, 7]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,6624,,"[0, 1, 2]",1741,1,"Some of the symbols are diamonds, but not all of them are diamonds."
"[0, 1]",Some of the symbols are ticks.,9 + 9 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[6, 0, 0]",,"[18, 9, 9]","[2, 6, 9]",1,3,10.2756,,True,"[5, 0, 0]",1,False,0,1,filler,undefined,4621,,"[18, 9, 9]",1637,1,9 + 9 = ?
"[1, 0]",There are four circles.,9 + 5 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[4, 0, 0]",,"[14, 9, 5]","[7, 1, 0]",0,3,10.2756,,False,"[2, 0, 0]",1,True,0,1,filler,undefined,4469,,"[14, 6, 8]",1289,0,6 + 8 = ?
"[1, 0]",Some of the symbols are triangles.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 1, 7]","[9, 8, 1]",0,1,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5947,,"[3, 0, 7]",1213,1,Some of the symbols are spades.
"[0, 1]",There are four clubs.,There are four diamonds.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 8, 1]","[1, 7, 5]",1,0,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,3844,,"[2, 6, 1]",1477,0,There are four ticks.
"[1, 0]",Some of the symbols are triangles.,4 + 9 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[9, 0, 0]",,"[13, 4, 9]","[9, 0, 5]",0,3,10.2756,,False,"[2, 0, 0]",0,True,0,1,response,undefined,6978,,"[8, 3, 5]",1302,0,3 + 5 = ?
"[1, 0]",There are four spades.,3 + 0 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[5, 0, 0]",,"[3, 3, 0]","[3, 2, 5]",0,3,10.2756,,False,"[4, 0, 0]",0,True,0,1,response,undefined,3936,,"[8, 0, 8]",1270,0,0 + 8 = ?
"[1, 0]",There is a square.,"There is a club, but there is nothing besides a club.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 5, 4]","[5, 2, 7]",0,2,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5546,,"[0, 2, 4]",1374,1,"There is a diamond, but there is nothing besides a diamond."
"[0, 1]",There is a spade.,1 + 1 = ?,2,False,,exh-clausal,,"[0, 1]",0,"[3, 0, 0]",,"[2, 1, 1]","[3, 6, 0]",1,3,10.2756,,False,"[6, 0, 0]",1,True,1,1,filler,undefined,4559,,"[10, 3, 7]",1968,1,3 + 7 = ?
"[0, 1]",There is a triangle.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 2, 7]","[9, 2, 0]",1,1,10.2756,,True,"[0, 0, 0]",0,True,1,1,response,undefined,4517,,"[2, 0, 3]",1255,1,There is a tick.
"[0, 1]",There are four triangles.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 0, 4]","[9, 4, 5]",1,1,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,4459,,"[5, 8, 1]",2067,0,There are four squares.
"[0, 1]",There are four diamonds.,"There are four diamonds, but there are no more than four diamonds.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 1, 9]","[0, 1, 5]",1,2,10.2756,,True,"[0, 0, 0]",1,True,1,1,filler,undefined,4464,,"[7, 4, 8]",1411,0,"There are four circles, but there are no more than four circles."
"[1, 0]",Some of the symbols are hearts.,"Some of the symbols are diamonds, but not all of them are diamonds.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 8, 5]","[4, 9, 0]",0,2,10.2756,,True,"[0, 0, 0]",1,True,0,1,filler,undefined,5218,,"[9, 2, 3]",1472,1,"Some of the symbols are triangles, but not all of them are triangles."
