slide_type,block_rt,workerid,response_rt,primeOShuffle,pTSentence,primeType,responseSymbols,btwncondition,trial_type,correctPOChoice,pTChoice,pOChoice,goodPTChoice,response,Answer.time_in_minutes,responseChoice,primeStrength,primeTShuffle,slide_number,pOSentence,pTwrongAnswer,pOwrongAnswer,audio,correctPChoices,responseSentence,pTSymbols,correctPTChoice,image,goodPOChoice,Answer.condition,pOSymbols
,6134,0,2370,"[0, 1]",2 + 0 = ?,2,"[7, 8, 5]",alternative,response,False,1,0,1,,17.529116666666667,1,3,"[0, 1]",,0 + 8 = ?,"[3, 0, 0]","[5, 0, 0]",,False,There is a circle.,"[2, 2, 0]",True,,1,undefined,"[8, 0, 8]"
,6012,0,2074,"[1, 0]",There are four spades.,1,"[4, 9, 5]",alternative,filler,True,1,0,1,,17.529116666666667,1,0,"[0, 1]",,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[3, 7, 0]",True,,0,undefined,"[1, 3, 9]"
,5809,0,2582,"[1, 0]",8 + 6 = ?,2,"[8, 0, 6]",alternative,filler,True,1,0,1,,17.529116666666667,1,3,"[0, 1]",,1 + 7 = ?,"[8, 0, 0]","[3, 0, 0]",,True,There is a note.,"[14, 8, 6]",True,,0,undefined,"[8, 1, 7]"
,6387,0,2443,"[0, 1]",0 + 6 = ?,1,"[3, 9, 6]",alternative,response,True,0,1,0,,17.529116666666667,1,3,"[1, 0]",,4 + 8 = ?,"[7, 0, 0]","[9, 0, 0]",,True,There are four spades.,"[6, 0, 6]",True,,1,undefined,"[12, 4, 8]"
,5846,0,1965,"[0, 1]",There is a tick.,2,"[6, 2, 9]",alternative,response,True,1,1,1,,17.529116666666667,1,0,"[0, 1]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[2, 1, 5]",True,,1,undefined,"[2, 0, 5]"
,6042,0,2036,"[0, 1]",There are four squares.,1,"[9, 4, 7]",alternative,filler,True,0,1,0,,17.529116666666667,1,1,"[1, 0]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[5, 4, 6]",True,,1,undefined,"[7, 8, 5]"
,5620,0,2620,"[0, 1]",5 + 6 = ?,1,"[0, 3, 4]",alternative,response,False,1,0,1,,17.529116666666667,1,3,"[0, 1]",,4 + 3 = ?,"[4, 0, 0]","[6, 0, 0]",,False,There are four diamonds.,"[11, 5, 6]",True,,1,undefined,"[7, 4, 3]"
bot_check,,1,,,,,,,,,,,,"[0, 'Jennifer']",9.682433333333334,,,,1,,,,,,,,,Jennifer,,undefined,
,13462,1,3278,"[0, 1]",There are four circles.,1,"[1, 2, 6]",alternative,response,True,0,1,0,,9.682433333333334,1,0,"[1, 0]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[7, 5, 0]",True,,1,undefined,"[3, 8, 0]"
,11527,1,2423,"[0, 1]",Some of the symbols are circles.,0,"[7, 0, 2]",alternative,filler,True,1,1,1,,9.682433333333334,1,0,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[7, 9, 1]",True,,1,undefined,"[3, 5, 9]"
,4200,1,1599,"[1, 0]",There are four triangles.,1,"[5, 4, 3]",alternative,filler,True,1,0,1,,9.682433333333334,1,0,"[0, 1]",,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[9, 3, 2]",True,,0,undefined,"[9, 7, 4]"
,7736,1,3047,"[0, 1]",All of the symbols are triangles.,0,"[6, 8, 0]",alternative,filler,True,1,1,1,,9.682433333333334,1,2,"[0, 1]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[9, 7, 0]",True,,1,undefined,"[8, 2, 7]"
,9416,1,2191,"[0, 1]",Some of the symbols are diamonds.,0,"[7, 2, 0]",alternative,response,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[0, 2, 3]",True,,1,undefined,"[6, 1, 4]"
,13095,1,3935,"[0, 1]",There is a club and a star.,2,"[8, 3, 1]",alternative,filler,True,1,1,1,,9.682433333333334,1,2,"[0, 1]",,There is a spade and a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[1, 6, 3]",True,,1,undefined,"[3, 6, 4]"
,10616,1,2094,"[1, 0]",1 + 3 = ?,0,"[8, 4, 2]",alternative,filler,False,0,1,1,,9.682433333333334,1,3,"[0, 1]",,0 + 9 = ?,"[5, 0, 0]","[6, 0, 0]",,False,Some of the symbols are notes.,"[4, 1, 3]",False,,0,undefined,"[9, 0, 9]"
,5264,1,1895,"[1, 0]",There are six squares.,1,"[7, 9, 5]",alternative,response,True,0,0,0,,9.682433333333334,0,2,"[1, 0]",,There are six notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[5, 1, 0]",True,,0,undefined,"[8, 4, 9]"
,8504,1,1983,"[1, 0]",Some of the symbols are circles.,0,"[7, 3, 2]",alternative,filler,True,1,0,1,,9.682433333333334,1,1,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[7, 9, 2]",True,,0,undefined,"[3, 7, 8]"
,9008,1,1975,"[0, 1]",There are four spades.,1,"[1, 5, 4]",alternative,filler,True,1,1,1,,9.682433333333334,1,0,"[0, 1]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[3, 4, 0]",True,,1,undefined,"[4, 1, 0]"
,5231,1,2374,"[1, 0]",There are six notes.,1,"[8, 7, 5]",alternative,response,True,0,0,0,,9.682433333333334,0,2,"[1, 0]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[8, 4, 7]",True,,0,undefined,"[6, 8, 7]"
,6305,1,2687,"[0, 1]",There is a square and a star.,2,"[8, 5, 4]",alternative,response,True,1,1,1,,9.682433333333334,0,2,"[0, 1]",,There is a spade and a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[5, 6, 3]",True,,1,undefined,"[3, 4, 7]"
,7056,1,2135,"[1, 0]",Some of the symbols are notes.,0,"[2, 6, 9]",alternative,response,True,1,0,1,,9.682433333333334,0,0,"[0, 1]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[8, 7, 1]",True,,0,undefined,"[1, 7, 2]"
,7455,1,2486,"[0, 1]",All of the symbols are clubs.,0,"[0, 4, 1]",alternative,response,False,1,0,0,,9.682433333333334,0,2,"[1, 0]",,All of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are diamonds.,"[1, 6, 3]",False,,1,undefined,"[3, 0, 5]"
,5872,1,2959,"[0, 1]",8 + 3 = ?,2,"[4, 3, 0]",alternative,filler,True,0,1,1,,9.682433333333334,1,3,"[0, 1]",,2 + 6 = ?,"[5, 0, 0]","[5, 0, 0]",,False,There is a heart.,"[11, 8, 3]",False,,1,undefined,"[8, 2, 6]"
,5328,1,1423,"[1, 0]",There is a triangle.,2,"[2, 1, 6]",alternative,filler,True,1,0,1,,9.682433333333334,1,0,"[0, 1]",,There is a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[9, 8, 6]",True,,0,undefined,"[1, 7, 6]"
,6592,1,3735,"[1, 0]",There are six clubs.,1,"[3, 7, 1]",alternative,filler,True,0,0,0,,9.682433333333334,1,2,"[1, 0]",,There are six triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four spades.,"[1, 8, 9]",True,,0,undefined,"[9, 1, 7]"
,6122,1,2097,"[1, 0]",There is a star.,2,"[3, 6, 2]",alternative,filler,True,1,0,1,,9.682433333333334,1,0,"[0, 1]",,There is a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[6, 5, 8]",True,,0,undefined,"[6, 4, 5]"
,6750,1,1535,"[0, 1]",There is a triangle.,2,"[1, 9, 3]",alternative,response,True,1,1,1,,9.682433333333334,0,1,"[0, 1]",,There is a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[9, 8, 1]",True,,1,undefined,"[6, 5, 9]"
,4744,1,1942,"[1, 0]",5 + 4 = ?,0,"[6, 4, 0]",alternative,response,True,1,0,1,,9.682433333333334,0,3,"[0, 1]",,9 + 3 = ?,"[10, 0, 0]","[2, 0, 0]",,True,Some of the symbols are stars.,"[9, 5, 4]",True,,0,undefined,"[12, 9, 3]"
,5224,1,2239,"[0, 1]",8 + 7 = ?,1,"[1, 0, 4]",alternative,response,True,0,1,0,,9.682433333333334,0,3,"[1, 0]",,0 + 2 = ?,"[7, 0, 0]","[6, 0, 0]",,True,There are four clubs.,"[15, 8, 7]",True,,1,undefined,"[2, 0, 2]"
,6144,1,2799,"[0, 1]",7 + 9 = ?,2,"[7, 4, 5]",alternative,filler,True,0,1,0,,9.682433333333334,1,3,"[1, 0]",,7 + 5 = ?,"[7, 0, 0]","[8, 0, 0]",,True,There is a circle.,"[16, 7, 9]",True,,1,undefined,"[12, 7, 5]"
,4968,1,1263,"[0, 1]",There is a tick.,2,"[3, 2, 6]",alternative,response,True,0,1,0,,9.682433333333334,0,1,"[1, 0]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[2, 6, 7]",True,,1,undefined,"[4, 5, 6]"
,4312,1,1847,"[0, 1]",1 + 8 = ?,0,"[1, 6, 4]",alternative,filler,False,1,0,1,,9.682433333333334,1,3,"[0, 1]",,4 + 6 = ?,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are clubs.,"[9, 1, 8]",True,,1,undefined,"[10, 4, 6]"
,3408,1,1199,"[0, 1]",2 + 8 = ?,1,"[5, 6, 4]",alternative,response,False,1,0,0,,9.682433333333334,0,3,"[1, 0]",,0 + 2 = ?,"[5, 0, 0]","[5, 0, 0]",,False,There are four squares.,"[10, 2, 8]",False,,1,undefined,"[2, 0, 2]"
,7120,1,2438,"[0, 1]",There is a tick and a diamond.,2,"[7, 9, 2]",alternative,response,True,1,1,1,,9.682433333333334,0,2,"[0, 1]",,There is a triangle and a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[2, 0, 5]",True,,1,undefined,"[9, 6, 3]"
,4904,1,1711,"[0, 1]",There is a square.,2,"[6, 2, 1]",alternative,filler,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,There is a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[5, 1, 7]",True,,1,undefined,"[6, 9, 0]"
,5720,1,2151,"[0, 1]",Some of the symbols are hearts.,0,"[1, 2, 9]",alternative,filler,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[4, 3, 2]",True,,1,undefined,"[4, 8, 0]"
,5968,1,1326,"[0, 1]",There are four diamonds.,1,"[2, 5, 7]",alternative,response,True,1,1,1,,9.682433333333334,0,1,"[0, 1]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[0, 3, 8]",True,,1,undefined,"[3, 6, 1]"
,4288,1,1807,"[0, 1]",There are six triangles.,1,"[1, 8, 2]",alternative,response,True,1,1,1,,9.682433333333334,0,2,"[0, 1]",,There are six ticks.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[9, 8, 3]",True,,1,undefined,"[2, 1, 4]"
,6184,1,1303,"[1, 0]",There is a diamond and a spade.,2,"[2, 3, 1]",alternative,filler,True,1,0,1,,9.682433333333334,1,2,"[0, 1]",,There is a club and a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[0, 3, 9]",True,,0,undefined,"[1, 6, 9]"
,4560,1,1463,"[0, 1]",There is a circle.,2,"[9, 6, 8]",alternative,filler,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[7, 5, 9]",True,,1,undefined,"[3, 2, 4]"
,4392,1,2207,"[1, 0]",3 + 4 = ?,0,"[7, 5, 0]",alternative,filler,False,0,1,0,,9.682433333333334,1,3,"[1, 0]",,4 + 3 = ?,"[3, 0, 0]","[2, 0, 0]",,False,Some of the symbols are circles.,"[7, 3, 4]",True,,0,undefined,"[7, 4, 3]"
,4152,1,1695,"[0, 1]",5 + 1 = ?,2,"[9, 3, 4]",alternative,response,True,0,1,0,,9.682433333333334,0,3,"[1, 0]",,5 + 6 = ?,"[9, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[6, 5, 1]",True,,1,undefined,"[11, 5, 6]"
,5096,1,1039,"[0, 1]",There is a note and a diamond.,2,"[9, 7, 0]",alternative,filler,True,1,1,1,,9.682433333333334,0,2,"[0, 1]",,There is a club and a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[8, 0, 6]",True,,1,undefined,"[1, 7, 5]"
,4048,1,1159,"[1, 0]",There are four circles.,1,"[4, 5, 3]",alternative,response,True,0,0,0,,9.682433333333334,0,0,"[1, 0]",,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[7, 9, 0]",True,,0,undefined,"[0, 2, 5]"
,6136,1,3127,"[1, 0]",There are four ticks.,1,"[6, 4, 5]",alternative,filler,False,0,1,0,,9.682433333333334,1,1,"[1, 0]",,There are four squares.,"[0, 0, 0]","[0, 0, 0]",,False,There are four stars.,"[2, 0, 6]",True,,0,undefined,"[5, 9, 0]"
,7360,1,2663,"[1, 0]",Some of the symbols are stars.,0,"[4, 9, 8]",alternative,filler,True,0,0,0,,9.682433333333334,1,0,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are hearts.,"[6, 7, 9]",True,,0,undefined,"[3, 7, 0]"
,4103,1,1174,"[1, 0]",There are six notes.,1,"[0, 9, 1]",alternative,filler,True,1,0,1,,9.682433333333334,1,2,"[0, 1]",,There are six notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[8, 6, 0]",True,,0,undefined,"[8, 6, 4]"
,4888,1,1311,"[0, 1]",All of the symbols are circles.,0,"[1, 4, 9]",alternative,filler,True,1,1,1,,9.682433333333334,0,2,"[0, 1]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[7, 0, 8]",True,,1,undefined,"[7, 6, 2]"
,6224,1,2863,"[0, 1]",5 + 4 = ?,0,"[6, 2, 0]",alternative,response,True,0,1,0,,9.682433333333334,0,3,"[1, 0]",,8 + 8 = ?,"[4, 0, 0]","[2, 0, 0]",,True,Some of the symbols are stars.,"[9, 5, 4]",True,,1,undefined,"[16, 8, 8]"
,4991,1,2214,"[1, 0]",There are four stars.,1,"[1, 7, 0]",alternative,response,True,1,0,1,,9.682433333333334,0,1,"[0, 1]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[6, 5, 9]",True,,0,undefined,"[6, 8, 2]"
,4615,1,2086,"[1, 0]",0 + 8 = ?,1,"[4, 2, 3]",alternative,filler,False,0,1,0,,9.682433333333334,1,3,"[1, 0]",,7 + 3 = ?,"[6, 0, 0]","[6, 0, 0]",,False,There are four hearts.,"[8, 0, 8]",True,,0,undefined,"[10, 7, 3]"
,4800,1,2280,"[0, 1]",There is a spade.,2,"[1, 4, 0]",alternative,filler,True,1,1,1,,9.682433333333334,1,1,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[3, 1, 9]",True,,1,undefined,"[4, 8, 6]"
,3841,1,1352,"[1, 0]",There are four stars.,1,"[4, 8, 6]",alternative,response,True,0,0,0,,9.682433333333334,0,1,"[1, 0]",,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[6, 0, 9]",True,,0,undefined,"[2, 8, 1]"
,5702,1,2318,"[0, 1]",9 + 5 = ?,2,"[1, 4, 0]",alternative,response,False,1,0,0,,9.682433333333334,0,3,"[1, 0]",,2 + 9 = ?,"[2, 0, 0]","[6, 0, 0]",,False,There is a club.,"[14, 9, 5]",False,,1,undefined,"[11, 2, 9]"
,8433,1,2528,"[1, 0]",Some of the symbols are diamonds.,0,"[6, 5, 0]",alternative,response,True,0,0,0,,9.682433333333334,0,1,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[0, 9, 1]",True,,0,undefined,"[4, 9, 2]"
,5623,1,1326,"[1, 0]",Some of the symbols are spades.,0,"[9, 6, 4]",alternative,response,True,0,0,0,,9.682433333333334,0,0,"[1, 0]",,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[3, 4, 8]",True,,0,undefined,"[2, 5, 6]"
,4544,1,1344,"[0, 1]",There is a star and a tick.,2,"[7, 9, 2]",alternative,filler,True,0,1,0,,9.682433333333334,1,2,"[1, 0]",,There is a triangle and a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[6, 2, 7]",True,,1,undefined,"[9, 4, 1]"
,4432,1,1327,"[0, 1]",7 + 6 = ?,1,"[2, 5, 7]",alternative,response,True,0,1,1,,9.682433333333334,0,3,"[0, 1]",,0 + 5 = ?,"[6, 0, 0]","[9, 0, 0]",,False,There are four ticks.,"[13, 7, 6]",False,,1,undefined,"[5, 0, 5]"
,4408,1,1855,"[1, 0]",There is a star.,2,"[4, 8, 0]",alternative,response,True,0,0,0,,9.682433333333334,0,1,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[6, 4, 1]",True,,0,undefined,"[3, 0, 1]"
,3752,1,1535,"[0, 1]",7 + 3 = ?,0,"[7, 1, 6]",alternative,response,True,0,1,1,,9.682433333333334,0,3,"[0, 1]",,2 + 2 = ?,"[4, 0, 0]","[9, 0, 0]",,False,Some of the symbols are circles.,"[10, 7, 3]",False,,1,undefined,"[4, 2, 2]"
,4632,1,1607,"[0, 1]",There are four ticks.,1,"[7, 0, 9]",alternative,filler,True,0,1,0,,9.682433333333334,1,0,"[1, 0]",,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[2, 4, 3]",True,,1,undefined,"[2, 8, 6]"
,4600,1,1351,"[1, 0]",There is a heart and a triangle.,2,"[0, 8, 1]",alternative,response,True,1,0,1,,9.682433333333334,0,2,"[0, 1]",,There is a note and a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[4, 9, 8]",True,,0,undefined,"[8, 0, 4]"
,3784,1,1199,"[1, 0]",4 + 2 = ?,1,"[7, 8, 1]",alternative,filler,True,1,0,0,,9.682433333333334,1,3,"[1, 0]",,6 + 8 = ?,"[4, 0, 0]","[2, 0, 0]",,False,There are four circles.,"[6, 4, 2]",False,,0,undefined,"[14, 6, 8]"
,4792,1,1303,"[1, 0]",Some of the symbols are notes.,0,"[8, 6, 0]",alternative,response,True,0,0,0,,9.682433333333334,0,1,"[1, 0]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[8, 7, 0]",True,,0,undefined,"[6, 7, 4]"
,5968,1,1887,"[0, 1]",All of the symbols are diamonds.,0,"[8, 6, 4]",alternative,filler,False,1,0,0,,9.682433333333334,1,2,"[1, 0]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are notes.,"[0, 1, 3]",False,,1,undefined,"[7, 8, 5]"
,4393,1,1144,"[1, 0]",There are four squares.,1,"[8, 5, 4]",alternative,response,True,1,0,1,,9.682433333333334,0,1,"[0, 1]",,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[5, 7, 9]",True,,0,undefined,"[9, 0, 1]"
,4141,1,1254,"[1, 0]",There is a triangle.,2,"[5, 3, 4]",alternative,filler,True,1,0,1,,9.682433333333334,1,1,"[0, 1]",,There is a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[9, 2, 4]",True,,0,undefined,"[5, 7, 9]"
,5720,1,1135,"[0, 1]",Some of the symbols are spades.,0,"[2, 7, 3]",alternative,response,True,1,1,1,,9.682433333333334,0,1,"[0, 1]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[3, 8, 9]",True,,1,undefined,"[1, 9, 5]"
,3760,1,1407,"[1, 0]",5 + 9 = ?,0,"[0, 3, 1]",alternative,response,False,0,1,0,,9.682433333333334,0,3,"[1, 0]",,5 + 2 = ?,"[4, 0, 0]","[1, 0, 0]",,False,Some of the symbols are diamonds.,"[14, 5, 9]",True,,0,undefined,"[7, 5, 2]"
,6256,1,1423,"[1, 0]",Some of the symbols are hearts.,0,"[6, 2, 7]",alternative,filler,True,0,0,0,,9.682433333333334,1,0,"[1, 0]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[4, 0, 8]",True,,0,undefined,"[1, 3, 6]"
,3704,1,1223,"[1, 0]",4 + 7 = ?,1,"[4, 0, 5]",alternative,filler,False,0,1,1,,9.682433333333334,1,3,"[0, 1]",,5 + 8 = ?,"[6, 0, 0]","[2, 0, 0]",,False,There are four hearts.,"[11, 4, 7]",False,,0,undefined,"[13, 5, 8]"
,5552,1,1519,"[1, 0]",All of the symbols are spades.,0,"[9, 7, 5]",alternative,filler,True,0,0,0,,9.682433333333334,1,2,"[1, 0]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[3, 4, 5]",True,,0,undefined,"[7, 8, 5]"
,4288,1,1847,"[1, 0]",There are four circles.,1,"[2, 6, 7]",alternative,filler,True,0,0,0,,9.682433333333334,1,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[7, 2, 8]",True,,0,undefined,"[8, 5, 0]"
,3288,1,1223,"[1, 0]",5 + 2 = ?,2,"[7, 0, 6]",alternative,filler,True,1,0,0,,9.682433333333334,1,3,"[1, 0]",,0 + 7 = ?,"[0, 0, 0]","[5, 0, 0]",,False,There is a circle.,"[7, 5, 2]",False,,0,undefined,"[7, 0, 7]"
,3632,1,1319,"[0, 1]",There are six circles.,1,"[9, 4, 1]",alternative,filler,True,1,1,1,,9.682433333333334,1,2,"[0, 1]",,There are six ticks.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[7, 9, 3]",True,,1,undefined,"[2, 0, 4]"
,4032,1,1015,"[1, 0]",There is a tick.,2,"[5, 0, 7]",alternative,response,True,1,0,1,,9.682433333333334,0,0,"[0, 1]",,There is a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[2, 4, 6]",True,,0,undefined,"[8, 9, 6]"
,5712,1,1783,"[0, 1]",All of the symbols are stars.,0,"[6, 4, 2]",alternative,response,True,0,1,0,,9.682433333333334,0,2,"[1, 0]",,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[6, 0, 3]",True,,1,undefined,"[1, 7, 2]"
,3904,1,1494,"[0, 1]",There are six squares.,1,"[8, 3, 4]",alternative,filler,True,0,1,0,,9.682433333333334,1,2,"[1, 0]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[5, 8, 6]",True,,1,undefined,"[6, 0, 3]"
,4104,1,1279,"[1, 0]",There are four ticks.,1,"[5, 0, 9]",alternative,filler,True,1,0,1,,9.682433333333334,1,1,"[0, 1]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[2, 0, 9]",True,,0,undefined,"[3, 5, 8]"
,4399,1,1119,"[1, 0]",There are four diamonds.,1,"[0, 4, 1]",alternative,response,True,1,0,1,,9.682433333333334,0,0,"[0, 1]",,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[0, 3, 4]",True,,0,undefined,"[0, 8, 9]"
,3440,1,1087,"[0, 1]",There are four circles.,1,"[2, 8, 6]",alternative,filler,True,1,1,1,,9.682433333333334,1,1,"[0, 1]",,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[7, 0, 9]",True,,1,undefined,"[9, 1, 5]"
,5096,1,967,"[1, 0]",There is a diamond.,2,"[5, 4, 6]",alternative,response,True,1,0,1,,9.682433333333334,0,0,"[0, 1]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[0, 9, 4]",True,,0,undefined,"[9, 6, 7]"
,4712,1,1094,"[1, 0]",There is a spade.,2,"[8, 5, 6]",alternative,response,True,1,0,1,,9.682433333333334,0,0,"[0, 1]",,There is a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[3, 6, 1]",True,,0,undefined,"[7, 2, 1]"
,4255,1,1223,"[1, 0]",6 + 6 = ?,1,"[3, 6, 9]",alternative,filler,True,1,0,0,,9.682433333333334,1,3,"[1, 0]",,6 + 9 = ?,"[9, 0, 0]","[0, 0, 0]",,False,There are four spades.,"[12, 6, 6]",False,,0,undefined,"[15, 6, 9]"
,3536,1,1264,"[0, 1]",2 + 8 = ?,2,"[8, 3, 4]",alternative,filler,True,0,1,1,,9.682433333333334,1,3,"[0, 1]",,5 + 8 = ?,"[1, 0, 0]","[5, 0, 0]",,False,There is a note.,"[10, 2, 8]",False,,1,undefined,"[13, 5, 8]"
,6120,1,1607,"[0, 1]",Some of the symbols are spades.,0,"[1, 2, 9]",alternative,response,True,0,1,0,,9.682433333333334,0,0,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[3, 7, 0]",True,,1,undefined,"[4, 9, 8]"
,3440,1,1055,"[0, 1]",There are four triangles.,1,"[8, 5, 1]",alternative,filler,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[9, 3, 4]",True,,1,undefined,"[4, 7, 2]"
,5088,1,1311,"[0, 1]",There is a note.,2,"[6, 4, 3]",alternative,filler,True,0,1,0,,9.682433333333334,1,0,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[8, 9, 2]",True,,1,undefined,"[3, 2, 7]"
,4784,1,1543,"[1, 0]",All of the symbols are clubs.,0,"[2, 9, 1]",alternative,response,True,1,0,1,,9.682433333333334,0,2,"[0, 1]",,All of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[1, 7, 0]",True,,0,undefined,"[9, 3, 0]"
,4416,1,1679,"[0, 1]",Some of the symbols are ticks.,0,"[0, 3, 4]",alternative,response,True,0,1,0,,9.682433333333334,0,0,"[1, 0]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[2, 6, 8]",True,,1,undefined,"[0, 3, 8]"
,4768,1,1631,"[1, 0]",Some of the symbols are notes.,0,"[7, 5, 0]",alternative,filler,True,0,0,0,,9.682433333333334,1,1,"[1, 0]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[8, 1, 7]",True,,0,undefined,"[7, 5, 8]"
,5552,1,1967,"[0, 1]",Some of the symbols are circles.,0,"[2, 6, 4]",alternative,filler,True,0,1,0,,9.682433333333334,1,1,"[1, 0]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[7, 8, 4]",True,,1,undefined,"[0, 3, 9]"
