Answer.time_in_minutes,image,workerid,primeType,pTChoice,response_rt,goodPTChoice,goodPOChoice,pTwrongAnswer,responseSymbols,audio,correctPTChoice,response,responseSentence,block_rt,pOSymbols,responseChoice,trial_type,primeOShuffle,correctPChoices,btwncondition,pOChoice,pTSentence,slide_number,pTSymbols,slide_type,correctPOChoice,pOSentence,primeStrength,pOwrongAnswer,primeTShuffle,Answer.condition
3.4577,,0,0,0,493,0,1,"[0, 0, 0]","[4, 2, 1]",,True,,Some of the symbols are hearts.,942,"[9, 3, 0]",0,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are squares.,,"[5, 6, 9]",,False,Some of the symbols are triangles.,1,"[0, 0, 0]","[1, 0]",undefined
3.4577,,0,1,0,238,0,1,"[0, 0, 0]","[0, 5, 4]",,True,,There are four diamonds.,696,"[0, 8, 2]",0,filler,"[0, 1]",False,exh-clausal,0,There are four hearts.,,"[4, 5, 2]",,False,There are four diamonds.,0,"[0, 0, 0]","[1, 0]",undefined
3.4577,,0,0,0,174,0,0,"[0, 0, 0]","[5, 3, 1]",,True,,Some of the symbols are squares.,662,"[0, 3, 6]",0,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[0, 1, 3]",,True,"Some of the symbols are diamonds, but not all of them are diamonds.",2,"[0, 0, 0]","[1, 0]",undefined
3.4577,,0,1,0,215,1,0,"[0, 0, 0]","[9, 1, 0]",,False,,There are four triangles.,689,"[2, 0, 7]",0,filler,"[1, 0]",False,exh-clausal,0,"There are four circles, but there are no more than four circles.",,"[7, 2, 6]",,True,"There are four ticks, but there are no more than four ticks.",2,"[0, 0, 0]","[0, 1]",undefined
3.4577,,0,1,0,180,0,1,"[0, 0, 0]","[0, 5, 2]",,True,,There are four diamonds.,648,"[9, 3, 6]",0,response,"[0, 1]",False,exh-clausal,0,There are four squares.,,"[5, 6, 9]",,False,There are four triangles.,1,"[0, 0, 0]","[1, 0]",undefined
3.4577,,0,2,0,340,1,1,"[0, 0, 0]","[6, 0, 2]",,False,,There is a star.,904,"[4, 9, 7]",0,response,"[0, 1]",False,exh-clausal,0,"There is a triangle, but there is nothing besides a triangle.",,"[9, 7, 4]",,False,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[0, 1]",undefined
3.4577,,0,1,0,235,0,1,"[0, 0, 0]","[8, 2, 4]",,True,,There are four notes.,833,"[1, 9, 8]",0,response,"[0, 1]",False,exh-clausal,0,There are four triangles.,,"[9, 3, 7]",,False,There are four clubs.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,Elizabeth,1,,,,,,,,,,"[0, 'Elizabeth']",,,,,,,,,,,1,,bot_check,,,,,,undefined
7.791133333333334,,1,1,0,4601,0,1,"[0, 0, 0]","[8, 2, 3]",,True,,There are four notes.,17460,"[0, 5, 3]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four clubs, but there are no more than four clubs.",,"[1, 4, 5]",,True,"There are four diamonds, but there are no more than four diamonds.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,4442,0,1,"[0, 0, 0]","[7, 9, 6]",,True,,Some of the symbols are circles.,13660,"[1, 7, 6]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are diamonds.,,"[0, 4, 9]",,True,Some of the symbols are clubs.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,3024,0,0,"[8, 0, 0]","[7, 6, 9]",,False,,There is a circle.,13510,"[16, 7, 9]",0,response,"[1, 0]",False,exh-clausal,0,5 + 4 = ?,,"[9, 5, 4]",,True,7 + 9 = ?,3,"[9, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,1,5804,1,0,"[6, 0, 0]","[0, 6, 9]",,True,,Some of the symbols are diamonds.,10798,"[7, 4, 3]",1,filler,"[1, 0]",False,exh-clausal,1,6 + 0 = ?,,"[6, 6, 0]",,False,4 + 3 = ?,3,"[9, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,5887,0,0,"[5, 0, 0]","[4, 1, 0]",,True,,Some of the symbols are hearts.,13343,"[11, 4, 7]",1,response,"[1, 0]",False,exh-clausal,1,2 + 9 = ?,,"[11, 2, 9]",,False,4 + 7 = ?,3,"[8, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,4716,0,1,"[0, 0, 0]","[8, 7, 3]",,True,,There are four notes.,13792,"[7, 3, 1]",1,response,"[0, 1]",True,exh-clausal,1,"There are four triangles, but there are no more than four triangles.",,"[9, 4, 8]",,True,"There are four circles, but there are no more than four circles.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,1,8121,1,0,"[0, 0, 0]","[1, 5, 0]",,True,,Some of the symbols are clubs.,18846,"[3, 1, 4]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are hearts.,,"[4, 0, 9]",,True,Some of the symbols are spades.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,1,3764,1,0,"[0, 0, 0]","[8, 6, 4]",,True,,There is a note.,10559,"[0, 8, 5]",0,response,"[1, 0]",True,exh-clausal,0,There is a square.,,"[5, 0, 8]",,True,There is a diamond.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,19528,1,0,"[0, 0, 0]","[3, 7, 6]",,False,,There are four spades.,132426,"[5, 2, 8]",1,filler,"[1, 0]",False,exh-clausal,0,There are four ticks.,,"[2, 8, 0]",,True,There are four squares.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,1,313,0,1,"[0, 0, 0]","[8, 1, 2]",,False,,Some of the symbols are notes.,14244,"[0, 2, 7]",0,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are stars.,,"[6, 7, 8]",,False,Some of the symbols are diamonds.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,419,1,0,"[7, 0, 0]","[4, 5, 0]",,False,,Some of the symbols are hearts.,885,"[2, 0, 2]",0,response,"[1, 0]",False,exh-clausal,1,1 + 2 = ?,,"[3, 1, 2]",,False,0 + 2 = ?,3,"[3, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,194,0,1,"[0, 0, 0]","[1, 3, 0]",,True,,There is a club.,649,"[1, 7, 0]",0,response,"[0, 1]",False,exh-clausal,0,There is a square.,,"[5, 8, 2]",,False,There is a club.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,168,0,1,"[0, 0, 0]","[8, 9, 6]",,True,,Some of the symbols are notes.,553,"[9, 8, 6]",0,filler,"[0, 1]",True,exh-clausal,1,"Some of the symbols are hearts, but not all of them are hearts.",,"[4, 1, 5]",,True,"Some of the symbols are triangles, but not all of them are triangles.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,194,0,1,"[0, 0, 0]","[1, 9, 7]",,True,,There is a club.,672,"[1, 6, 4]",0,filler,"[0, 1]",True,exh-clausal,1,There is a note.,,"[8, 0, 5]",,True,There is a club.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,166,0,0,"[0, 0, 0]","[8, 0, 3]",,True,,There are four notes.,572,"[0, 1, 7]",0,filler,"[1, 0]",True,exh-clausal,0,There are four notes.,,"[8, 5, 4]",,True,There are four diamonds.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,192,0,0,"[1, 0, 0]","[8, 1, 4]",,True,,There is a note.,522,"[10, 8, 2]",0,filler,"[1, 0]",False,exh-clausal,1,1 + 1 = ?,,"[2, 1, 1]",,False,8 + 2 = ?,3,"[1, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,269,0,1,"[0, 0, 0]","[8, 2, 4]",,True,,There is a note.,720,"[6, 4, 8]",1,response,"[0, 1]",False,exh-clausal,0,"There is a square, but there is nothing besides a square.",,"[5, 3, 1]",,False,"There is a star, but there is nothing besides a star.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,168,1,1,"[0, 0, 0]","[4, 9, 1]",,True,,There is a heart.,544,"[0, 6, 4]",0,response,"[0, 1]",False,exh-clausal,0,There is a tick.,,"[2, 3, 4]",,False,There is a diamond.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,155,1,1,"[0, 0, 0]","[2, 7, 8]",,False,,Some of the symbols are ticks.,480,"[1, 9, 3]",0,response,"[0, 1]",False,exh-clausal,1,Some of the symbols are ticks.,,"[2, 1, 0]",,True,Some of the symbols are clubs.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,104,0,1,"[0, 0, 0]","[7, 8, 2]",,True,,There are four circles.,475,"[5, 0, 5]",0,filler,"[0, 1]",True,exh-clausal,1,7 + 2 = ?,,"[9, 7, 2]",,True,0 + 5 = ?,3,"[5, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,185,0,1,"[0, 0, 0]","[3, 7, 0]",,True,,There are four spades.,592,"[5, 4, 7]",0,response,"[0, 1]",False,exh-clausal,0,"There are four squares, but there are no more than four squares.",,"[5, 2, 6]",,False,"There are four squares, but there are no more than four squares.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,179,0,0,"[0, 0, 0]","[2, 6, 4]",,True,,There are four ticks.,578,"[8, 2, 0]",0,response,"[1, 0]",True,exh-clausal,0,There are four hearts.,,"[4, 3, 8]",,True,There are four notes.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,210,1,1,"[0, 0, 0]","[7, 1, 4]",,False,,Some of the symbols are circles.,585,"[1, 6, 4]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are spades.,,"[3, 1, 7]",,False,Some of the symbols are clubs.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,254,1,1,"[0, 0, 0]","[1, 8, 3]",,False,,There is a club.,764,"[6, 7, 0]",0,response,"[0, 1]",False,exh-clausal,0,There is a star.,,"[6, 4, 7]",,False,There is a star.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,270,1,1,"[1, 0, 0]","[1, 4, 2]",,False,,There is a club.,675,"[3, 1, 2]",0,filler,"[0, 1]",False,exh-clausal,0,1 + 2 = ?,,"[3, 1, 2]",,False,1 + 2 = ?,3,"[7, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,209,1,0,"[0, 0, 0]","[4, 9, 2]",,False,,Some of the symbols are hearts.,555,"[6, 4, 0]",0,response,"[1, 0]",False,exh-clausal,0,Some of the symbols are squares.,,"[5, 1, 4]",,True,Some of the symbols are stars.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,221,1,1,"[0, 0, 0]","[5, 0, 2]",,False,,There is a square.,780,"[5, 2, 8]",0,response,"[0, 1]",False,exh-clausal,0,There is a circle.,,"[7, 2, 9]",,False,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,231,1,0,"[0, 0, 0]","[7, 9, 5]",,False,,There are four circles.,652,"[1, 4, 9]",1,filler,"[1, 0]",False,exh-clausal,0,There are four squares.,,"[5, 2, 0]",,True,There are four clubs.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,149,1,0,"[0, 0, 0]","[2, 7, 5]",,False,,Some of the symbols are ticks.,578,"[8, 2, 7]",0,response,"[1, 0]",False,exh-clausal,1,Some of the symbols are squares.,,"[5, 1, 3]",,False,Some of the symbols are notes.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,199,1,1,"[0, 0, 0]","[9, 3, 1]",,False,,Some of the symbols are triangles.,605,"[5, 4, 8]",0,response,"[0, 1]",False,exh-clausal,0,"Some of the symbols are circles, but not all of them are circles.",,"[7, 1, 0]",,False,"Some of the symbols are squares, but not all of them are squares.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,1,207,0,0,"[0, 0, 0]","[6, 7, 2]",,False,,Some of the symbols are stars.,460,"[9, 1, 3]",0,response,"[1, 0]",False,exh-clausal,0,Some of the symbols are notes.,,"[8, 2, 3]",,True,Some of the symbols are triangles.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,159,1,1,"[0, 0, 0]","[3, 9, 5]",,False,,There is a spade.,550,"[9, 4, 6]",1,response,"[0, 1]",False,exh-clausal,1,"There is a heart, but there is nothing besides a heart.",,"[4, 0, 6]",,True,"There is a triangle, but there is nothing besides a triangle.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,1,285,1,0,"[2, 0, 0]","[0, 7, 1]",,True,,Some of the symbols are diamonds.,651,"[15, 7, 8]",0,filler,"[1, 0]",True,exh-clausal,0,1 + 2 = ?,,"[3, 1, 2]",,True,7 + 8 = ?,3,"[4, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,1,191,1,0,"[0, 0, 0]","[4, 3, 8]",,True,,There are four hearts.,615,"[4, 0, 8]",0,response,"[1, 0]",True,exh-clausal,0,"There are four spades, but there are no more than four spades.",,"[3, 7, 9]",,True,"There are four hearts, but there are no more than four hearts.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,224,1,0,"[0, 0, 0]","[2, 5, 9]",,False,,There is a tick.,719,"[1, 0, 8]",0,response,"[1, 0]",False,exh-clausal,0,There is a heart.,,"[4, 7, 9]",,True,There is a club.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,1,191,1,0,"[0, 0, 0]","[9, 6, 3]",,True,,There are four triangles.,570,"[6, 0, 4]",0,response,"[1, 0]",True,exh-clausal,0,There are four circles.,,"[7, 1, 3]",,True,There are four stars.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,197,1,0,"[4, 0, 0]","[2, 7, 3]",,False,,There are four ticks.,617,"[4, 4, 0]",1,response,"[1, 0]",False,exh-clausal,0,7 + 0 = ?,,"[7, 7, 0]",,True,4 + 0 = ?,3,"[1, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,210,1,0,"[0, 0, 0]","[1, 2, 6]",,False,,There is a club.,493,"[7, 6, 3]",0,filler,"[1, 0]",False,exh-clausal,0,There is a heart.,,"[4, 2, 8]",,True,There is a circle.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,1,60,0,0,"[0, 0, 0]","[1, 2, 0]",,False,,There are four clubs.,512,"[11, 4, 7]",0,filler,"[1, 0]",False,exh-clausal,0,6 + 6 = ?,,"[12, 6, 6]",,True,4 + 7 = ?,3,"[3, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,211,0,1,"[0, 0, 0]","[7, 5, 2]",,True,,Some of the symbols are circles.,929,"[1, 9, 5]",0,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are clubs.,,"[1, 2, 4]",,False,Some of the symbols are clubs.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,239,1,1,"[0, 0, 0]","[5, 6, 0]",,False,,There are four squares.,616,"[2, 9, 3]",1,filler,"[0, 1]",False,exh-clausal,1,"There are four spades, but there are no more than four spades.",,"[3, 9, 2]",,True,"There are four ticks, but there are no more than four ticks.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,1,191,1,0,"[0, 0, 0]","[0, 4, 2]",,True,,There is a diamond.,494,"[0, 6, 7]",0,response,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 0, 4]",,True,There is a diamond.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,190,1,0,"[0, 0, 0]","[1, 7, 2]",,False,,There are four clubs.,659,"[2, 5, 8]",0,filler,"[1, 0]",False,exh-clausal,0,There are four circles.,,"[7, 9, 2]",,True,There are four ticks.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,210,0,1,"[0, 0, 0]","[9, 7, 4]",,True,,There are four triangles.,844,"[0, 5, 1]",1,response,"[0, 1]",False,exh-clausal,0,There are four squares.,,"[5, 0, 4]",,False,There are four diamonds.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,164,0,0,"[0, 0, 0]","[3, 8, 6]",,True,,Some of the symbols are spades.,521,"[7, 2, 0]",1,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are spades, but not all of them are spades.",,"[3, 0, 5]",,True,"Some of the symbols are circles, but not all of them are circles.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,1,54,1,1,"[0, 0, 0]","[5, 6, 9]",,True,,There are four squares.,398,"[8, 3, 9]",0,response,"[0, 1]",False,exh-clausal,0,"There are four circles, but there are no more than four circles.",,"[7, 0, 8]",,False,"There are four notes, but there are no more than four notes.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,210,0,1,"[0, 0, 0]","[7, 6, 0]",,True,,There are four circles.,667,"[1, 9, 4]",0,response,"[0, 1]",False,exh-clausal,0,There are four hearts.,,"[4, 2, 8]",,False,There are four clubs.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,192,1,1,"[0, 0, 0]","[5, 3, 2]",,False,,There are four squares.,734,"[6, 7, 3]",0,filler,"[0, 1]",False,exh-clausal,0,"There are four notes, but there are no more than four notes.",,"[8, 9, 6]",,False,"There are four stars, but there are no more than four stars.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,198,0,1,"[0, 0, 0]","[5, 4, 1]",,True,,There are four squares.,925,"[1, 0, 9]",0,response,"[0, 1]",False,exh-clausal,0,There are four squares.,,"[5, 9, 3]",,False,There are four clubs.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,495,1,1,"[9, 0, 0]","[8, 5, 7]",,False,,Some of the symbols are notes.,1070,"[9, 1, 8]",0,response,"[0, 1]",False,exh-clausal,1,5 + 8 = ?,,"[13, 5, 8]",,True,1 + 8 = ?,3,"[8, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,150,0,1,"[6, 0, 0]","[9, 5, 6]",,True,,There is a triangle.,556,"[13, 5, 8]",1,response,"[0, 1]",False,exh-clausal,0,7 + 7 = ?,,"[14, 7, 7]",,False,5 + 8 = ?,3,"[8, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,207,1,0,"[0, 0, 0]","[6, 0, 1]",,False,,Some of the symbols are stars.,599,"[6, 8, 2]",0,response,"[1, 0]",False,exh-clausal,0,Some of the symbols are triangles.,,"[9, 4, 2]",,True,Some of the symbols are stars.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,1,165,1,1,"[0, 0, 0]","[0, 5, 8]",,True,,There is a diamond.,527,"[3, 5, 0]",0,filler,"[0, 1]",False,exh-clausal,0,"There is a tick, but there is nothing besides a tick.",,"[2, 0, 6]",,False,"There is a spade, but there is nothing besides a spade.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,178,1,1,"[5, 0, 0]","[4, 2, 3]",,False,,There is a heart.,642,"[4, 0, 4]",1,filler,"[0, 1]",False,exh-clausal,0,3 + 2 = ?,,"[5, 3, 2]",,False,0 + 4 = ?,3,"[7, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,0,556,0,0,"[0, 0, 0]","[1, 0, 5]",,True,,There are four clubs.,887,"[1, 4, 3]",0,filler,"[1, 0]",True,exh-clausal,0,"There are four clubs, but there are no more than four clubs.",,"[1, 0, 2]",,True,"There are four clubs, but there are no more than four clubs.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,120,0,0,"[5, 0, 0]","[5, 8, 0]",,True,,There are four squares.,1259,"[1, 1, 0]",1,filler,"[1, 0]",True,exh-clausal,0,0 + 1 = ?,,"[1, 0, 1]",,True,1 + 0 = ?,3,"[2, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,0,108,0,0,"[0, 0, 0]","[9, 0, 8]",,True,,There are four triangles.,499,"[3, 0, 8]",1,response,"[1, 0]",True,exh-clausal,0,There are four ticks.,,"[2, 8, 4]",,True,There are four spades.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,212,0,0,"[0, 0, 0]","[4, 9, 7]",,False,,There is a heart.,479,"[0, 3, 4]",1,response,"[1, 0]",False,exh-clausal,0,"There is a note, but there is nothing besides a note.",,"[8, 1, 9]",,True,"There is a diamond, but there is nothing besides a diamond.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,123,1,1,"[0, 0, 0]","[6, 8, 9]",,False,,There is a star.,692,"[7, 5, 4]",1,filler,"[0, 1]",False,exh-clausal,1,"There is a circle, but there is nothing besides a circle.",,"[7, 3, 1]",,True,"There is a circle, but there is nothing besides a circle.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,1,1,223,1,0,"[0, 0, 0]","[0, 4, 8]",,True,,There are four diamonds.,460,"[5, 4, 2]",0,filler,"[1, 0]",True,exh-clausal,0,There are four triangles.,,"[9, 5, 0]",,True,There are four squares.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,1,256,0,0,"[0, 0, 0]","[9, 2, 4]",,False,,Some of the symbols are triangles.,632,"[4, 2, 0]",0,filler,"[1, 0]",False,exh-clausal,0,"Some of the symbols are spades, but not all of them are spades.",,"[3, 4, 5]",,True,"Some of the symbols are hearts, but not all of them are hearts.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,194,0,0,"[6, 0, 0]","[4, 3, 6]",,True,,Some of the symbols are hearts.,568,"[10, 7, 3]",0,filler,"[1, 0]",True,exh-clausal,0,1 + 1 = ?,,"[2, 1, 1]",,True,7 + 3 = ?,3,"[3, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,162,0,1,"[0, 0, 0]","[4, 0, 2]",,True,,Some of the symbols are hearts.,572,"[4, 9, 5]",1,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are stars.,,"[6, 9, 2]",,False,Some of the symbols are hearts.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,58,0,0,"[0, 0, 0]","[9, 4, 7]",,False,,There is a triangle.,433,"[8, 2, 5]",0,response,"[1, 0]",False,exh-clausal,0,"There is a spade, but there is nothing besides a spade.",,"[3, 8, 7]",,True,"There is a note, but there is nothing besides a note.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,0,0,149,0,0,"[0, 0, 0]","[0, 4, 1]",,True,,Some of the symbols are diamonds.,377,"[2, 3, 0]",1,response,"[1, 0]",False,exh-clausal,1,"Some of the symbols are hearts, but not all of them are hearts.",,"[4, 9, 8]",,False,"Some of the symbols are ticks, but not all of them are ticks.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,177,0,1,"[0, 0, 0]","[5, 9, 7]",,True,,There is a square.,507,"[8, 3, 0]",1,filler,"[0, 1]",False,exh-clausal,0,There is a club.,,"[1, 8, 5]",,False,There is a note.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,1,274,1,1,"[0, 0, 0]","[6, 4, 8]",,True,,There are four stars.,620,"[4, 0, 9]",0,response,"[0, 1]",False,exh-clausal,0,There are four spades.,,"[3, 8, 4]",,False,There are four hearts.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,0,342,0,1,"[0, 0, 0]","[8, 7, 6]",,True,,There is a note.,565,"[8, 9, 3]",0,filler,"[0, 1]",True,exh-clausal,1,There is a square.,,"[5, 0, 2]",,True,There is a note.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,195,0,1,"[0, 0, 0]","[4, 9, 6]",,True,,There is a heart.,390,"[0, 4, 7]",1,response,"[0, 1]",True,exh-clausal,1,There is a spade.,,"[3, 8, 0]",,True,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,146,0,1,"[0, 0, 0]","[5, 9, 2]",,True,,There is a square.,480,"[5, 7, 9]",1,filler,"[0, 1]",False,exh-clausal,0,There is a diamond.,,"[0, 8, 9]",,False,There is a square.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,1,1,92,1,0,"[0, 0, 0]","[0, 1, 5]",,True,,There are four diamonds.,303,"[1, 9, 0]",0,filler,"[1, 0]",True,exh-clausal,0,There are four hearts.,,"[4, 6, 9]",,True,There are four clubs.,0,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,1,76,0,0,"[0, 0, 0]","[2, 3, 0]",,False,,Some of the symbols are ticks.,507,"[1, 0, 9]",0,filler,"[1, 0]",False,exh-clausal,1,Some of the symbols are clubs.,,"[1, 9, 6]",,False,Some of the symbols are clubs.,0,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,58,1,1,"[0, 0, 0]","[6, 2, 5]",,True,,There is a star.,449,"[4, 2, 0]",0,filler,"[0, 1]",False,exh-clausal,0,There is a heart.,,"[4, 9, 1]",,False,There is a heart.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,208,0,1,"[0, 0, 0]","[1, 3, 8]",,True,,Some of the symbols are clubs.,435,"[9, 4, 5]",1,response,"[0, 1]",True,exh-clausal,1,"Some of the symbols are clubs, but not all of them are clubs.",,"[1, 7, 9]",,True,"Some of the symbols are triangles, but not all of them are triangles.",2,"[0, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,1,118,1,0,"[0, 0, 0]","[3, 6, 9]",,True,,There is a spade.,345,"[3, 1, 4]",0,filler,"[1, 0]",True,exh-clausal,0,There is a heart.,,"[4, 3, 0]",,True,There is a spade.,1,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,0,0,356,1,1,"[0, 0, 0]","[4, 0, 3]",,False,,Some of the symbols are hearts.,570,"[4, 1, 9]",1,filler,"[0, 1]",False,exh-clausal,1,"Some of the symbols are ticks, but not all of them are ticks.",,"[2, 8, 4]",,True,"Some of the symbols are hearts, but not all of them are hearts.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,1,240,0,0,"[8, 0, 0]","[4, 3, 6]",,False,,There is a heart.,602,"[3, 2, 1]",0,response,"[1, 0]",False,exh-clausal,0,7 + 4 = ?,,"[11, 7, 4]",,True,2 + 1 = ?,3,"[7, 0, 0]","[1, 0]",undefined
7.791133333333334,,1,2,0,133,1,0,"[0, 0, 0]","[0, 4, 8]",,False,,There is a diamond.,1393,"[2, 3, 7]",1,filler,"[1, 0]",False,exh-clausal,0,"There is a tick, but there is nothing besides a tick.",,"[2, 4, 6]",,True,"There is a tick, but there is nothing besides a tick.",2,"[0, 0, 0]","[0, 1]",undefined
7.791133333333334,,1,2,1,180,1,1,"[0, 0, 0]","[3, 9, 4]",,True,,There is a spade.,450,"[5, 2, 3]",0,filler,"[0, 1]",False,exh-clausal,0,There is a club.,,"[1, 9, 7]",,False,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
