correctPOChoice,pTChoice,primeStrength,pOSentence,responseSentence,response_rt,correctPChoices,primeType,Answer.time_in_minutes,pTSymbols,responseSymbols,trial_type,goodPTChoice,correctPTChoice,primeTShuffle,pTwrongAnswer,slide_number,pOSymbols,block_rt,goodPOChoice,audio,Answer.condition,slide_type,btwncondition,pOwrongAnswer,responseChoice,response,pTSentence,image,primeOShuffle,workerid,pOChoice
True,1,0,There is a circle.,There is a note.,1789,True,2,10.9432,"[3, 4, 7]","[8, 4, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 9, 8]",5212,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a spade.,,"[1, 0]",0,0
True,0,0,There is a diamond.,There is a star.,1729,True,2,10.9432,"[2, 9, 5]","[6, 0, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 1, 6]",5087,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[0, 1]",0,1
True,1,2,"Some of the symbols are diamonds, but not all of them are diamonds.",Some of the symbols are ticks.,1833,True,0,10.9432,"[9, 0, 3]","[2, 9, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 6, 2]",5799,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are triangles, but not all of them are triangles.",,"[1, 0]",0,0
False,1,1,There are four triangles.,There are four hearts.,1649,False,1,10.9432,"[5, 7, 9]","[4, 9, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[9, 6, 0]",4987,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[1, 0]",0,1
True,1,1,Some of the symbols are diamonds.,Some of the symbols are triangles.,1976,True,0,10.9432,"[2, 1, 9]","[9, 0, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 2, 8]",5903,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[0, 1]",0,1
True,1,2,"There is a circle, but there is nothing besides a circle.",There is a club.,1713,True,2,10.9432,"[2, 6, 4]","[1, 5, 3]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 2, 3]",5514,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a tick, but there is nothing besides a tick.",,"[1, 0]",0,0
True,1,0,There are four stars.,There are four spades.,1822,True,1,10.9432,"[1, 5, 9]","[3, 4, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 3, 9]",4409,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four clubs.,,"[0, 1]",0,1
True,0,1,Some of the symbols are notes.,Some of the symbols are diamonds.,1343,True,0,10.9432,"[8, 9, 6]","[0, 5, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 0, 5]",4501,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are notes.,,"[1, 0]",0,0
,,,,,,,,13.362266666666667,,,,,,,,1,,,,,undefined,bot_check,,,,"[0, 'Patricia']",,Patricia,,1,
True,1,2,"There are four notes, but there are no more than four notes.",There are four circles.,2542,True,1,13.362266666666667,"[8, 2, 7]","[7, 3, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 9, 0]",15380,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[0, 1]",1,1
True,1,0,Some of the symbols are squares.,Some of the symbols are circles.,3394,True,0,13.362266666666667,"[1, 3, 8]","[7, 2, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 7, 0]",14549,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are clubs.,,"[0, 1]",1,1
True,0,2,"Some of the symbols are squares, but not all of them are squares.",Some of the symbols are stars.,3877,True,0,13.362266666666667,"[3, 1, 0]","[6, 0, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[5, 6, 7]",14214,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are spades, but not all of them are spades.",,"[1, 0]",1,0
True,1,0,There is a tick.,There is a square.,2309,True,2,13.362266666666667,"[2, 6, 3]","[5, 0, 2]",response,1,True,"[0, 1]","[0, 0, 0]",,"[2, 9, 3]",8150,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[0, 1]",1,1
True,1,1,Some of the symbols are notes.,Some of the symbols are diamonds.,3227,True,0,13.362266666666667,"[4, 3, 7]","[0, 4, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 2, 5]",11434,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are hearts.,,"[1, 0]",1,0
True,0,3,7 + 5 = ?,There is a circle.,2576,False,2,13.362266666666667,"[5, 3, 2]","[7, 4, 0]",filler,1,False,"[0, 1]","[5, 0, 0]",,"[12, 7, 5]",10294,1,,undefined,,exh-clausal,"[7, 0, 0]",1,,3 + 2 = ?,,"[0, 1]",1,1
True,0,1,There are four diamonds.,There are four notes.,2443,True,1,13.362266666666667,"[4, 1, 5]","[8, 0, 3]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 4, 1]",7131,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four hearts.,,"[1, 0]",1,0
True,0,3,8 + 7 = ?,There is a circle.,2070,True,2,13.362266666666667,"[11, 3, 8]","[7, 9, 5]",filler,0,True,"[1, 0]","[4, 0, 0]",,"[15, 8, 7]",7177,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,3 + 8 = ?,,"[0, 1]",1,1
True,0,0,There are four circles.,There are four notes.,2666,True,1,13.362266666666667,"[9, 6, 0]","[8, 0, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[7, 6, 4]",8219,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four triangles.,,"[1, 0]",1,0
True,1,0,Some of the symbols are hearts.,Some of the symbols are hearts.,2295,True,0,13.362266666666667,"[1, 2, 4]","[4, 0, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 1, 2]",8900,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are clubs.,,"[0, 1]",1,1
True,0,0,Some of the symbols are notes.,Some of the symbols are clubs.,1889,True,0,13.362266666666667,"[6, 9, 2]","[1, 6, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 6, 2]",6906,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are stars.,,"[0, 1]",1,1
True,0,2,"There is a note, but there is nothing besides a note.",There is a diamond.,4535,True,2,13.362266666666667,"[7, 9, 6]","[0, 9, 3]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 6, 2]",13659,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a circle, but there is nothing besides a circle.",,"[0, 1]",1,1
True,0,1,There is a heart.,There is a triangle.,3044,True,2,13.362266666666667,"[7, 3, 2]","[9, 6, 4]",response,0,True,"[1, 0]","[0, 0, 0]",,"[4, 2, 5]",6856,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a circle.,,"[1, 0]",1,0
True,0,0,There are four hearts.,There are four hearts.,1767,True,1,13.362266666666667,"[9, 6, 8]","[4, 8, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 8, 2]",5916,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four triangles.,,"[0, 1]",1,1
True,0,2,"Some of the symbols are stars, but not all of them are stars.",Some of the symbols are diamonds.,5546,True,0,13.362266666666667,"[9, 3, 6]","[0, 2, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 2, 5]",10742,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are triangles, but not all of them are triangles.",,"[1, 0]",1,0
True,1,0,There is a spade.,There is a note.,1565,True,2,13.362266666666667,"[1, 6, 9]","[8, 4, 3]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 1, 8]",7713,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[1, 0]",1,0
False,0,3,6 + 2 = ?,There are four stars.,1779,False,1,13.362266666666667,"[1, 1, 0]","[6, 5, 7]",filler,0,True,"[1, 0]","[8, 0, 0]",,"[8, 6, 2]",6370,0,,undefined,,exh-clausal,"[1, 0, 0]",1,,1 + 0 = ?,,"[1, 0]",1,1
True,1,3,0 + 5 = ?,There are four stars.,1635,True,1,13.362266666666667,"[13, 8, 5]","[6, 5, 8]",filler,1,True,"[0, 1]","[4, 0, 0]",,"[5, 0, 5]",8119,0,,undefined,,exh-clausal,"[5, 0, 0]",1,,8 + 5 = ?,,"[1, 0]",1,0
False,0,3,2 + 3 = ?,There is a circle.,1939,False,2,13.362266666666667,"[11, 7, 4]","[7, 5, 2]",filler,0,True,"[1, 0]","[6, 0, 0]",,"[5, 2, 3]",8416,0,,undefined,,exh-clausal,"[2, 0, 0]",1,,7 + 4 = ?,,"[1, 0]",1,1
False,1,3,6 + 9 = ?,There is a heart.,2823,False,2,13.362266666666667,"[13, 5, 8]","[4, 1, 0]",response,1,True,"[0, 1]","[1, 0, 0]",,"[15, 6, 9]",8361,1,,undefined,,exh-clausal,"[8, 0, 0]",0,,5 + 8 = ?,,"[0, 1]",1,0
True,1,0,There are four spades.,There are four clubs.,1793,True,1,13.362266666666667,"[4, 9, 7]","[1, 6, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 7, 1]",9610,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four hearts.,,"[1, 0]",1,0
True,1,0,Some of the symbols are squares.,Some of the symbols are clubs.,2159,True,0,13.362266666666667,"[8, 0, 3]","[1, 6, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 1, 4]",7523,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are notes.,,"[0, 1]",1,1
True,0,0,There are four hearts.,There are four stars.,2592,True,1,13.362266666666667,"[6, 5, 2]","[6, 4, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 9, 5]",6606,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four stars.,,"[1, 0]",1,0
True,0,1,There are four diamonds.,There are four clubs.,4379,True,1,13.362266666666667,"[8, 6, 1]","[1, 4, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 9, 1]",8199,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four notes.,,"[1, 0]",1,0
True,1,3,9 + 4 = ?,There is a triangle.,1822,False,2,13.362266666666667,"[13, 4, 9]","[9, 5, 3]",filler,0,False,"[1, 0]","[5, 0, 0]",,"[13, 9, 4]",6218,0,,undefined,,exh-clausal,"[6, 0, 0]",1,,4 + 9 = ?,,"[1, 0]",1,0
True,1,2,"There is a triangle, but there is nothing besides a triangle.",There is a club.,3147,True,2,13.362266666666667,"[9, 8, 0]","[1, 9, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 5, 7]",7525,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a triangle, but there is nothing besides a triangle.",,"[1, 0]",1,0
True,0,0,There is a heart.,There is a heart.,1995,True,2,13.362266666666667,"[6, 9, 8]","[4, 8, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 2, 7]",5959,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a star.,,"[1, 0]",1,0
True,1,3,4 + 3 = ?,Some of the symbols are hearts.,2472,False,0,13.362266666666667,"[1, 0, 1]","[4, 7, 6]",filler,0,False,"[1, 0]","[2, 0, 0]",,"[7, 4, 3]",7629,0,,undefined,,exh-clausal,"[3, 0, 0]",1,,0 + 1 = ?,,"[1, 0]",1,0
True,1,2,"Some of the symbols are stars, but not all of them are stars.",Some of the symbols are stars.,2003,True,0,13.362266666666667,"[9, 5, 2]","[6, 4, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 9, 3]",7386,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are triangles, but not all of them are triangles.",,"[0, 1]",1,1
True,1,0,There are four spades.,There are four squares.,1851,True,1,13.362266666666667,"[0, 9, 6]","[5, 2, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 8, 2]",6819,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[1, 0]",1,0
True,0,2,"There are four circles, but there are no more than four circles.",There are four hearts.,1921,True,1,13.362266666666667,"[3, 7, 2]","[4, 1, 7]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[7, 9, 0]",9399,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four spades, but there are no more than four spades.",,"[1, 0]",1,0
True,1,1,Some of the symbols are clubs.,Some of the symbols are hearts.,2705,True,0,13.362266666666667,"[6, 7, 1]","[4, 8, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[1, 7, 4]",8301,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are stars.,,"[1, 0]",1,0
True,1,3,0 + 3 = ?,Some of the symbols are notes.,1919,True,0,13.362266666666667,"[1, 0, 1]","[8, 7, 0]",filler,1,True,"[0, 1]","[9, 0, 0]",,"[3, 0, 3]",5789,0,,undefined,,exh-clausal,"[3, 0, 0]",1,,0 + 1 = ?,,"[1, 0]",1,0
True,1,1,There are four stars.,There are four hearts.,1685,True,1,13.362266666666667,"[2, 5, 0]","[4, 3, 5]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 9, 3]",5582,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[1, 0]",1,0
True,0,0,Some of the symbols are stars.,Some of the symbols are squares.,2898,True,0,13.362266666666667,"[2, 8, 1]","[5, 7, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 8, 5]",7364,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[1, 0]",1,0
True,1,2,"There is a diamond, but there is nothing besides a diamond.",There is a triangle.,1666,True,2,13.362266666666667,"[4, 2, 3]","[9, 7, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 8, 3]",6893,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a heart, but there is nothing besides a heart.",,"[0, 1]",1,1
True,0,2,"There is a circle, but there is nothing besides a circle.",There is a club.,2083,True,2,13.362266666666667,"[1, 3, 4]","[1, 2, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[7, 2, 1]",6939,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a club, but there is nothing besides a club.",,"[0, 1]",1,1
True,0,0,There is a club.,There is a note.,1970,True,2,13.362266666666667,"[4, 1, 7]","[8, 3, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 7, 2]",5834,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a heart.,,"[0, 1]",1,1
True,0,2,"Some of the symbols are notes, but not all of them are notes.",Some of the symbols are circles.,2260,True,0,13.362266666666667,"[9, 4, 7]","[7, 9, 0]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 7, 3]",13590,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are triangles, but not all of them are triangles.",,"[0, 1]",1,1
True,0,1,There are four hearts.,There are four hearts.,1686,True,1,13.362266666666667,"[3, 6, 5]","[4, 6, 9]",response,0,True,"[1, 0]","[0, 0, 0]",,"[4, 9, 5]",5333,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four spades.,,"[1, 0]",1,0
True,1,3,5 + 4 = ?,Some of the symbols are ticks.,2177,False,0,13.362266666666667,"[6, 6, 0]","[2, 4, 0]",response,0,False,"[1, 0]","[9, 0, 0]",,"[9, 5, 4]",5541,0,,undefined,,exh-clausal,"[5, 0, 0]",1,,6 + 0 = ?,,"[1, 0]",1,0
True,0,0,Some of the symbols are clubs.,Some of the symbols are stars.,1911,True,0,13.362266666666667,"[0, 9, 6]","[6, 2, 9]",response,0,True,"[1, 0]","[0, 0, 0]",,"[1, 3, 8]",9440,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[1, 0]",1,0
False,0,3,3 + 3 = ?,Some of the symbols are clubs.,2118,False,0,13.362266666666667,"[6, 4, 2]","[1, 4, 5]",filler,1,False,"[0, 1]","[9, 0, 0]",,"[6, 3, 3]",5453,0,,undefined,,exh-clausal,"[1, 0, 0]",1,,4 + 2 = ?,,"[1, 0]",1,1
True,0,1,There are four ticks.,There are four stars.,1818,True,1,13.362266666666667,"[8, 3, 7]","[6, 9, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 4, 6]",5265,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four notes.,,"[1, 0]",1,0
True,1,1,There is a star.,There is a spade.,3374,True,2,13.362266666666667,"[6, 8, 7]","[3, 8, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 7, 8]",7811,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a star.,,"[1, 0]",1,0
True,0,3,8 + 5 = ?,There is a note.,5518,True,2,13.362266666666667,"[7, 2, 5]","[8, 4, 2]",response,0,True,"[1, 0]","[9, 0, 0]",,"[13, 8, 5]",10342,1,,undefined,,exh-clausal,"[8, 0, 0]",0,,2 + 5 = ?,,"[0, 1]",1,1
False,0,3,3 + 2 = ?,Some of the symbols are clubs.,2108,False,0,13.362266666666667,"[4, 1, 3]","[1, 7, 0]",response,1,False,"[0, 1]","[5, 0, 0]",,"[5, 3, 2]",5953,0,,undefined,,exh-clausal,"[1, 0, 0]",1,,1 + 3 = ?,,"[1, 0]",1,1
True,0,3,7 + 1 = ?,There are four stars.,1687,False,1,13.362266666666667,"[13, 4, 9]","[6, 2, 9]",response,1,False,"[0, 1]","[4, 0, 0]",,"[8, 7, 1]",5888,1,,undefined,,exh-clausal,"[9, 0, 0]",1,,4 + 9 = ?,,"[0, 1]",1,1
True,1,0,There are four clubs.,There are four spades.,2040,True,1,13.362266666666667,"[0, 4, 6]","[3, 7, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[1, 8, 6]",5915,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[0, 1]",1,1
False,0,3,3 + 1 = ?,There are four squares.,2212,False,1,13.362266666666667,"[3, 0, 3]","[5, 0, 7]",response,1,False,"[0, 1]","[4, 0, 0]",,"[4, 3, 1]",6862,0,,undefined,,exh-clausal,"[6, 0, 0]",1,,0 + 3 = ?,,"[1, 0]",1,1
True,1,1,Some of the symbols are hearts.,Some of the symbols are notes.,2748,True,0,13.362266666666667,"[2, 9, 5]","[8, 1, 6]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 2, 6]",8526,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[1, 0]",1,0
True,0,1,Some of the symbols are ticks.,Some of the symbols are squares.,1795,True,0,13.362266666666667,"[2, 3, 8]","[5, 4, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 8, 3]",7470,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[0, 1]",1,1
True,1,1,Some of the symbols are circles.,Some of the symbols are spades.,2042,True,0,13.362266666666667,"[5, 6, 9]","[3, 0, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 2, 6]",6016,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are squares.,,"[0, 1]",1,1
True,0,1,There is a note.,There is a tick.,2051,True,2,13.362266666666667,"[9, 4, 0]","[2, 6, 4]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 1, 7]",5740,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[1, 0]",1,0
True,1,1,Some of the symbols are squares.,Some of the symbols are hearts.,2231,True,0,13.362266666666667,"[1, 3, 9]","[4, 0, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[5, 3, 0]",10670,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are clubs.,,"[0, 1]",1,1
True,0,0,There is a tick.,There is a tick.,2669,True,2,13.362266666666667,"[3, 9, 6]","[2, 1, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 7, 4]",6313,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a spade.,,"[1, 0]",1,0
False,1,1,There are four triangles.,There are four notes.,1894,False,1,13.362266666666667,"[5, 4, 2]","[8, 3, 2]",response,1,True,"[0, 1]","[0, 0, 0]",,"[9, 3, 8]",7024,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[0, 1]",1,0
True,1,3,5 + 5 = ?,There is a triangle.,2051,False,2,13.362266666666667,"[7, 6, 1]","[9, 2, 6]",response,0,False,"[1, 0]","[3, 0, 0]",,"[10, 5, 5]",5627,0,,undefined,,exh-clausal,"[4, 0, 0]",0,,6 + 1 = ?,,"[1, 0]",1,0
True,1,0,There is a triangle.,There is a note.,1684,True,2,13.362266666666667,"[4, 6, 7]","[8, 4, 6]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 5, 6]",5627,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a heart.,,"[0, 1]",1,1
True,1,0,There are four notes.,There are four diamonds.,1831,True,1,13.362266666666667,"[5, 6, 4]","[0, 3, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 9, 1]",7707,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[1, 0]",1,0
True,0,2,"Some of the symbols are triangles, but not all of them are triangles.",Some of the symbols are circles.,1987,True,0,13.362266666666667,"[5, 8, 1]","[7, 5, 0]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 6, 2]",7075,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are squares, but not all of them are squares.",,"[0, 1]",1,1
True,1,0,Some of the symbols are clubs.,Some of the symbols are spades.,1849,True,0,13.362266666666667,"[2, 1, 5]","[3, 8, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[1, 7, 4]",6795,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[0, 1]",1,1
True,1,1,There is a star.,There is a tick.,2424,True,2,13.362266666666667,"[9, 4, 7]","[2, 5, 4]",response,1,True,"[0, 1]","[0, 0, 0]",,"[6, 8, 3]",6748,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[0, 1]",1,1
False,1,3,6 + 9 = ?,There are four ticks.,1860,False,1,13.362266666666667,"[1, 1, 0]","[2, 6, 3]",filler,0,False,"[1, 0]","[6, 0, 0]",,"[15, 6, 9]",7091,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,1 + 0 = ?,,"[0, 1]",1,0
True,0,0,There is a club.,There is a club.,2097,True,2,13.362266666666667,"[9, 4, 5]","[1, 9, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 9, 2]",8693,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[0, 1]",1,1
True,1,2,"There is a note, but there is nothing besides a note.",There is a heart.,2292,True,2,13.362266666666667,"[4, 7, 0]","[4, 5, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 0, 9]",7069,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a heart, but there is nothing besides a heart.",,"[0, 1]",1,1
True,1,2,"There is a star, but there is nothing besides a star.",There is a triangle.,2044,True,2,13.362266666666667,"[2, 1, 7]","[9, 6, 3]",response,1,True,"[0, 1]","[0, 0, 0]",,"[6, 2, 7]",7453,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a tick, but there is nothing besides a tick.",,"[1, 0]",1,0
True,1,2,"There are four notes, but there are no more than four notes.",There are four hearts.,2506,True,1,13.362266666666667,"[4, 8, 0]","[4, 0, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 3, 2]",7308,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four hearts, but there are no more than four hearts.",,"[1, 0]",1,0
True,1,2,"There are four ticks, but there are no more than four ticks.",There are four clubs.,2100,True,1,13.362266666666667,"[0, 8, 6]","[1, 7, 6]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[2, 4, 1]",6762,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four diamonds, but there are no more than four diamonds.",,"[0, 1]",1,1
False,0,3,3 + 2 = ?,Some of the symbols are hearts.,2849,False,0,13.362266666666667,"[9, 6, 3]","[4, 0, 2]",filler,1,False,"[0, 1]","[9, 0, 0]",,"[5, 3, 2]",7337,1,,undefined,,exh-clausal,"[1, 0, 0]",1,,6 + 3 = ?,,"[0, 1]",1,0
True,1,1,There is a circle.,There is a spade.,2386,True,2,13.362266666666667,"[6, 8, 4]","[3, 5, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 3]",5557,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a star.,,"[0, 1]",1,1
True,1,1,Some of the symbols are ticks.,Some of the symbols are ticks.,2045,True,0,13.362266666666667,"[2, 0, 9]","[2, 4, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[2, 0, 6]",7519,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[0, 1]",1,1
True,0,1,There is a triangle.,There is a star.,1783,True,2,13.362266666666667,"[2, 1, 5]","[6, 1, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 8, 6]",5161,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[0, 1]",1,1
True,0,1,There are four triangles.,There are four squares.,1659,True,1,13.362266666666667,"[6, 7, 8]","[5, 7, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[9, 2, 8]",11109,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four stars.,,"[0, 1]",1,1
True,1,2,"There are four diamonds, but there are no more than four diamonds.",There are four triangles.,2641,True,1,13.362266666666667,"[0, 8, 2]","[9, 5, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 4, 5]",8636,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four diamonds, but there are no more than four diamonds.",,"[1, 0]",1,0
False,0,3,5 + 4 = ?,There are four spades.,1862,False,1,13.362266666666667,"[9, 5, 4]","[3, 6, 1]",filler,0,True,"[1, 0]","[6, 0, 0]",,"[9, 5, 4]",6514,0,,undefined,,exh-clausal,"[3, 0, 0]",1,,5 + 4 = ?,,"[1, 0]",1,1
True,1,0,Some of the symbols are diamonds.,Some of the symbols are squares.,2104,True,0,13.362266666666667,"[3, 8, 0]","[5, 8, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 7, 5]",7320,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are spades.,,"[1, 0]",1,0
True,0,2,"There are four squares, but there are no more than four squares.",There are four diamonds.,2085,True,1,13.362266666666667,"[2, 3, 1]","[0, 8, 3]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 2, 0]",6665,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four ticks, but there are no more than four ticks.",,"[0, 1]",1,1
True,1,3,5 + 1 = ?,There is a spade.,3596,False,2,13.362266666666667,"[12, 6, 6]","[3, 6, 1]",response,0,False,"[1, 0]","[5, 0, 0]",,"[6, 5, 1]",6803,0,,undefined,,exh-clausal,"[1, 0, 0]",1,,6 + 6 = ?,,"[1, 0]",1,0
True,0,1,There are four spades.,There are four triangles.,1638,True,1,13.362266666666667,"[2, 5, 8]","[9, 3, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 8, 7]",5153,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[0, 1]",1,1
